EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT_002401,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_DB_602,Database PAY operation failed: connection pool exhausted,Database,803,SES_001572,REQ_00002401,2026-09-10 09:28:50
EVT_002402,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_AUTHZ_603,"WARNING: Authorization denied for DLV->PAY request (degraded, retrying)",Authorization,8828,SES_001573,REQ_00002402,2026-09-16 15:06:37
EVT_002403,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_VAL_604,"WARNING: Validation failed for payload from PRC (degraded, retrying)",Validation,1247,SES_001574,REQ_00002403,2026-09-12 08:16:49
EVT_002404,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_DB_605,Database ASM operation failed: connection pool exhausted,Database,2762,SES_001574,REQ_00002404,2026-09-12 08:21:08
EVT_002405,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CFG_606,Configuration mismatch on ORD endpoint,Configuration,662,SES_001575,REQ_00002405,2026-09-11 12:41:51
EVT_002406,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_AUTH_607,"WARNING: Authentication rejected between MFG and DLV (degraded, retrying)",Authentication,1215,SES_001575,REQ_00002406,2026-09-11 12:44:24
EVT_002407,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_AUTH_608,"WARNING: Authentication rejected between MFG and ASM (degraded, retrying)",Authentication,1248,SES_001575,REQ_00002407,2026-09-11 12:42:15
EVT_002408,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_DB_609,Database MFG operation failed: connection pool exhausted,Database,3953,SES_001576,REQ_00002408,2026-09-14 18:25:52
EVT_002409,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_INFRA_610,Infrastructure fault on DLV: node unavailable,Infrastructure,1073,SES_001576,REQ_00002409,2026-09-14 18:29:37
EVT_002410,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_INFRA_611,"WARNING: Infrastructure fault on DLV: node unavailable (degraded, retrying)",Infrastructure,4873,SES_001576,REQ_00002410,2026-09-14 18:27:25
EVT_002411,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_AUTH_612,Authentication rejected between ASM and MFG,Authentication,2201,SES_001577,REQ_00002411,2026-09-15 15:18:28
EVT_002412,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_INFRA_613,Infrastructure fault on ORD: node unavailable,Infrastructure,397,SES_001578,REQ_00002412,2026-09-15 16:23:38
EVT_002413,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_NET_614,"WARNING: Network error contacting PRC: connection reset (degraded, retrying)",Network,7325,SES_001578,REQ_00002413,2026-09-15 16:23:43
EVT_002414,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_INFRA_615,"WARNING: Infrastructure fault on PAY: node unavailable (degraded, retrying)",Infrastructure,688,SES_001578,REQ_00002414,2026-09-15 16:26:38
EVT_002415,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_NET_616,"WARNING: Network error contacting ORD: connection reset (degraded, retrying)",Network,1992,SES_001579,REQ_00002415,2026-09-14 06:47:15
EVT_002416,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_AUTH_617,Authentication rejected between PRC and MFG,Authentication,1404,SES_001580,REQ_00002416,2026-09-16 15:40:29
EVT_002417,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_INFRA_618,Infrastructure fault on MFG: node unavailable,Infrastructure,871,SES_001580,REQ_00002417,2026-09-16 15:43:15
EVT_002418,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_AUTHZ_619,Authorization denied for MFG->DLV request,Authorization,1619,SES_001580,REQ_00002418,2026-09-16 15:41:58
EVT_002419,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_TMO_620,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,1089,SES_001581,REQ_00002419,2026-09-10 12:32:20
EVT_002420,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_AUTH_621,Authentication rejected between MFG and DLV,Authentication,2544,SES_001581,REQ_00002420,2026-09-10 12:34:59
EVT_002421,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_AUTHZ_622,"WARNING: Authorization denied for MFG->ASM request (degraded, retrying)",Authorization,1216,SES_001581,REQ_00002421,2026-09-10 12:36:23
EVT_002422,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_AUTH_623,"WARNING: Authentication rejected between ASM and DLV (degraded, retrying)",Authentication,584,SES_001582,REQ_00002422,2026-09-11 11:55:33
EVT_002423,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_AUTH_624,Authentication rejected between PAY and PRC,Authentication,2068,SES_001583,REQ_00002423,2026-09-12 14:44:51
EVT_002424,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_DB_625,"WARNING: Database PRC operation failed: connection pool exhausted (degraded, retrying)",Database,2387,SES_001583,REQ_00002424,2026-09-12 14:49:03
EVT_002425,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_VAL_626,"WARNING: Validation failed for payload from ORD (degraded, retrying)",Validation,827,SES_001584,REQ_00002425,2026-09-10 17:04:44
EVT_002426,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_VAL_627,"WARNING: Validation failed for payload from DLV (degraded, retrying)",Validation,1063,SES_001585,REQ_00002426,2026-09-10 13:32:34
EVT_002427,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_NET_628,Network error contacting ASM: connection reset,Network,3667,SES_001586,REQ_00002427,2026-09-13 09:18:52
EVT_002428,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_VAL_629,Validation failed for payload from ASM,Validation,675,SES_001587,REQ_00002428,2026-09-16 15:59:20
EVT_002429,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_TMO_630,"WARNING: Timeout waiting for PRC to respond (degraded, retrying)",Timeout,1149,SES_001588,REQ_00002429,2026-09-12 12:30:12
EVT_002430,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_CFG_631,"WARNING: Configuration mismatch on MFG endpoint (degraded, retrying)",Configuration,1403,SES_001589,REQ_00002430,2026-09-11 14:25:37
EVT_002431,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_AUTHZ_632,Authorization denied for ASM->MFG request,Authorization,1131,SES_001590,REQ_00002431,2026-09-14 10:24:40
EVT_002432,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_TMO_633,Timeout waiting for ASM to respond,Timeout,4245,SES_001591,REQ_00002432,2026-09-10 15:07:03
EVT_002433,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_EXT_634,External service DLV returned an error response,ExternalService,2791,SES_001592,REQ_00002433,2026-09-15 16:10:06
EVT_002434,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_VAL_635,Validation failed for payload from DLV,Validation,1764,SES_001592,REQ_00002434,2026-09-15 16:12:29
EVT_002435,IF_DLV_002,DLV,PAY,MsgBus,Async,Failed,DLV_TMO_636,Timeout waiting for PAY to respond,Timeout,2772,SES_001592,REQ_00002435,2026-09-15 16:14:02
EVT_002436,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTHZ_637,"WARNING: Authorization denied for PAY->ORD request (degraded, retrying)",Authorization,1706,SES_001593,REQ_00002436,2026-09-12 17:56:31
EVT_002437,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_CAP_638,"WARNING: Capacity limit reached on ORD: request throttled (degraded, retrying)",Capacity,536,SES_001593,REQ_00002437,2026-09-12 17:57:46
EVT_002438,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_AUTH_639,"WARNING: Authentication rejected between DLV and ORD (degraded, retrying)",Authentication,1084,SES_001594,REQ_00002438,2026-09-15 18:54:40
EVT_002439,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CAP_640,Capacity limit reached on ORD: request throttled,Capacity,743,SES_001595,REQ_00002439,2026-09-16 12:05:29
EVT_002440,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_CFG_641,Configuration mismatch on MFG endpoint,Configuration,1238,SES_001595,REQ_00002440,2026-09-16 12:07:47
EVT_002441,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CFG_642,Configuration mismatch on ORD endpoint,Configuration,830,SES_001596,REQ_00002441,2026-09-11 13:25:33
EVT_002442,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_CAP_643,Capacity limit reached on ASM: request throttled,Capacity,3465,SES_001597,REQ_00002442,2026-09-16 12:34:07
EVT_002443,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_CAP_644,"WARNING: Capacity limit reached on ORD: request throttled (degraded, retrying)",Capacity,660,SES_001598,REQ_00002443,2026-09-12 20:21:36
EVT_002444,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_DB_645,Database ORD operation failed: connection pool exhausted,Database,2200,SES_001599,REQ_00002444,2026-09-14 15:10:53
EVT_002445,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTHZ_646,"WARNING: Authorization denied for PAY->ORD request (degraded, retrying)",Authorization,716,SES_001600,REQ_00002445,2026-09-14 10:52:50
EVT_002446,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_EXT_647,"WARNING: External service MFG returned an error response (degraded, retrying)",ExternalService,510,SES_001600,REQ_00002446,2026-09-14 10:55:35
EVT_002447,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_VAL_648,Validation failed for payload from ORD,Validation,420,SES_001601,REQ_00002447,2026-09-10 14:50:37
EVT_002448,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_DB_649,"WARNING: Database ORD operation failed: connection pool exhausted (degraded, retrying)",Database,1352,SES_001602,REQ_00002448,2026-09-11 15:20:22
EVT_002449,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_DB_650,"WARNING: Database MFG operation failed: connection pool exhausted (degraded, retrying)",Database,6812,SES_001602,REQ_00002449,2026-09-11 15:20:45
EVT_002450,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_VAL_651,"WARNING: Validation failed for payload from DLV (degraded, retrying)",Validation,2090,SES_001603,REQ_00002450,2026-09-15 13:25:04
EVT_002451,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_CAP_652,Capacity limit reached on PRC: request throttled,Capacity,968,SES_001604,REQ_00002451,2026-09-13 07:44:22
EVT_002452,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_653,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,1157,SES_001605,REQ_00002452,2026-09-10 15:40:21
EVT_002453,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_EXT_654,External service MFG returned an error response,ExternalService,2637,SES_001605,REQ_00002453,2026-09-10 15:43:14
EVT_002454,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CFG_655,Configuration mismatch on ORD endpoint,Configuration,634,SES_001606,REQ_00002454,2026-09-11 11:50:56
EVT_002455,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_TMO_656,"WARNING: Timeout waiting for DLV to respond (degraded, retrying)",Timeout,1960,SES_001606,REQ_00002455,2026-09-11 11:54:59
EVT_002456,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_CFG_657,Configuration mismatch on PAY endpoint,Configuration,555,SES_001607,REQ_00002456,2026-09-14 12:49:41
EVT_002457,IF_MFG_002,MFG,PRC,API,REST,Failed,MFG_NET_658,Network error contacting PRC: connection reset,Network,5353,SES_001608,REQ_00002457,2026-09-12 10:52:45
EVT_002458,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTH_659,"WARNING: Authentication rejected between PRC and ASM (degraded, retrying)",Authentication,941,SES_001609,REQ_00002458,2026-09-12 15:13:21
EVT_002459,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_CFG_660,Configuration mismatch on PRC endpoint,Configuration,2933,SES_001610,REQ_00002459,2026-09-10 06:42:35
EVT_002460,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_TMO_661,"WARNING: Timeout waiting for ASM to respond (degraded, retrying)",Timeout,1230,SES_001611,REQ_00002460,2026-09-16 13:06:16
EVT_002461,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_CAP_662,Capacity limit reached on ASM: request throttled,Capacity,1795,SES_001611,REQ_00002461,2026-09-16 13:06:29
EVT_002462,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_DB_663,"WARNING: Database MFG operation failed: connection pool exhausted (degraded, retrying)",Database,5047,SES_001612,REQ_00002462,2026-09-13 10:48:55
EVT_002463,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_AUTHZ_664,Authorization denied for PRC->MFG request,Authorization,1731,SES_001613,REQ_00002463,2026-09-16 10:39:32
EVT_002464,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_INFRA_665,"WARNING: Infrastructure fault on PRC: node unavailable (degraded, retrying)",Infrastructure,2517,SES_001614,REQ_00002464,2026-09-11 17:49:21
EVT_002465,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_AUTH_666,Authentication rejected between ASM and DLV,Authentication,1763,SES_001614,REQ_00002465,2026-09-11 17:50:17
EVT_002466,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_NET_667,Network error contacting MFG: connection reset,Network,2345,SES_001615,REQ_00002466,2026-09-10 10:13:37
EVT_002467,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_AUTH_668,Authentication rejected between ASM and DLV,Authentication,1741,SES_001616,REQ_00002467,2026-09-15 16:32:14
EVT_002468,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_AUTHZ_669,"WARNING: Authorization denied for ORD->MFG request (degraded, retrying)",Authorization,363,SES_001617,REQ_00002468,2026-09-10 10:00:38
EVT_002469,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_INFRA_670,Infrastructure fault on ORD: node unavailable,Infrastructure,1095,SES_001618,REQ_00002469,2026-09-10 09:08:25
EVT_002470,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_AUTHZ_671,Authorization denied for PAY->PRC request,Authorization,5050,SES_001618,REQ_00002470,2026-09-10 09:09:10
EVT_002471,IF_MFG_002,MFG,PRC,API,REST,Warning,MFG_AUTH_672,"WARNING: Authentication rejected between MFG and PRC (degraded, retrying)",Authentication,1139,SES_001619,REQ_00002471,2026-09-12 07:03:45
EVT_002472,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_CAP_673,Capacity limit reached on PRC: request throttled,Capacity,1064,SES_001619,REQ_00002472,2026-09-12 07:04:17
EVT_002473,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_VAL_674,Validation failed for payload from PAY,Validation,2624,SES_001620,REQ_00002473,2026-09-11 09:17:34
EVT_002474,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_TMO_675,Timeout waiting for PAY to respond,Timeout,1759,SES_001621,REQ_00002474,2026-09-16 20:26:13
EVT_002475,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_NET_676,"WARNING: Network error contacting PRC: connection reset (degraded, retrying)",Network,2414,SES_001621,REQ_00002475,2026-09-16 20:28:04
EVT_002476,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTH_677,"WARNING: Authentication rejected between PAY and ORD (degraded, retrying)",Authentication,484,SES_001621,REQ_00002476,2026-09-16 20:26:41
EVT_002477,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_TMO_678,Timeout waiting for MFG to respond,Timeout,1535,SES_001622,REQ_00002477,2026-09-15 12:03:30
EVT_002478,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_EXT_679,"WARNING: External service ORD returned an error response (degraded, retrying)",ExternalService,1837,SES_001623,REQ_00002478,2026-09-11 16:02:38
EVT_002479,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CAP_680,Capacity limit reached on ORD: request throttled,Capacity,344,SES_001623,REQ_00002479,2026-09-11 16:06:09
EVT_002480,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTHZ_681,Authorization denied for ORD->MFG request,Authorization,1084,SES_001624,REQ_00002480,2026-09-13 14:01:03
EVT_002481,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_DB_682,"WARNING: Database MFG operation failed: connection pool exhausted (degraded, retrying)",Database,2764,SES_001624,REQ_00002481,2026-09-13 14:05:01
EVT_002482,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_VAL_683,Validation failed for payload from PAY,Validation,1521,SES_001625,REQ_00002482,2026-09-10 08:34:52
EVT_002483,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_AUTH_684,Authentication rejected between ORD and PAY,Authentication,914,SES_001625,REQ_00002483,2026-09-10 08:37:35
EVT_002484,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_INFRA_685,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,3688,SES_001625,REQ_00002484,2026-09-10 08:39:07
EVT_002485,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_DB_686,Database ORD operation failed: connection pool exhausted,Database,2409,SES_001626,REQ_00002485,2026-09-10 13:00:29
EVT_002486,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_687,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,943,SES_001626,REQ_00002486,2026-09-10 13:03:35
EVT_002487,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_DB_688,"WARNING: Database ORD operation failed: connection pool exhausted (degraded, retrying)",Database,1366,SES_001627,REQ_00002487,2026-09-11 19:17:48
EVT_002488,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_INFRA_689,Infrastructure fault on PAY: node unavailable,Infrastructure,656,SES_001628,REQ_00002488,2026-09-16 17:56:11
EVT_002489,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_TMO_690,"WARNING: Timeout waiting for PAY to respond (degraded, retrying)",Timeout,1396,SES_001628,REQ_00002489,2026-09-16 17:59:42
EVT_002490,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_INFRA_691,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,2581,SES_001628,REQ_00002490,2026-09-16 18:00:58
EVT_002491,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_NET_692,Network error contacting MFG: connection reset,Network,641,SES_001629,REQ_00002491,2026-09-15 11:34:22
EVT_002492,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_EXT_693,"WARNING: External service DLV returned an error response (degraded, retrying)",ExternalService,7462,SES_001629,REQ_00002492,2026-09-15 11:38:04
EVT_002493,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_EXT_694,External service ORD returned an error response,ExternalService,1682,SES_001630,REQ_00002493,2026-09-15 14:34:56
EVT_002494,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_VAL_695,"WARNING: Validation failed for payload from ORD (degraded, retrying)",Validation,3602,SES_001631,REQ_00002494,2026-09-13 09:29:24
EVT_002495,IF_DLV_002,DLV,PAY,MsgBus,Async,Failed,DLV_CAP_696,Capacity limit reached on DLV: request throttled,Capacity,5174,SES_001631,REQ_00002495,2026-09-13 09:34:11
EVT_002496,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_EXT_697,"WARNING: External service ORD returned an error response (degraded, retrying)",ExternalService,3342,SES_001631,REQ_00002496,2026-09-13 09:34:16
EVT_002497,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_CFG_698,"WARNING: Configuration mismatch on ASM endpoint (degraded, retrying)",Configuration,1536,SES_001632,REQ_00002497,2026-09-15 16:59:52
EVT_002498,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_EXT_699,External service PRC returned an error response,ExternalService,1670,SES_001633,REQ_00002498,2026-09-16 09:20:14
EVT_002499,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_VAL_700,Validation failed for payload from PRC,Validation,1215,SES_001633,REQ_00002499,2026-09-16 09:22:10
EVT_002500,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_CFG_701,"WARNING: Configuration mismatch on ORD endpoint (degraded, retrying)",Configuration,715,SES_001634,REQ_00002500,2026-09-11 09:54:00
EVT_002501,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_CFG_702,"WARNING: Configuration mismatch on PAY endpoint (degraded, retrying)",Configuration,1749,SES_001635,REQ_00002501,2026-09-11 17:22:57
EVT_002502,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_CAP_703,Capacity limit reached on PRC: request throttled,Capacity,607,SES_001636,REQ_00002502,2026-09-16 11:45:25
EVT_002503,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_DB_704,Database ORD operation failed: connection pool exhausted,Database,965,SES_001637,REQ_00002503,2026-09-16 14:05:07
EVT_002504,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_TMO_705,Timeout waiting for PAY to respond,Timeout,786,SES_001638,REQ_00002504,2026-09-13 14:47:40
EVT_002505,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_CAP_706,"WARNING: Capacity limit reached on ASM: request throttled (degraded, retrying)",Capacity,3946,SES_001639,REQ_00002505,2026-09-15 13:49:36
EVT_002506,IF_DLV_002,DLV,PAY,MsgBus,Async,Failed,DLV_EXT_707,External service PAY returned an error response,ExternalService,8575,SES_001639,REQ_00002506,2026-09-15 13:53:43
EVT_002507,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_CFG_708,"WARNING: Configuration mismatch on DLV endpoint (degraded, retrying)",Configuration,2061,SES_001639,REQ_00002507,2026-09-15 13:54:01
EVT_002508,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_NET_709,Network error contacting DLV: connection reset,Network,3614,SES_001640,REQ_00002508,2026-09-16 10:28:05
EVT_002509,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_AUTH_710,Authentication rejected between ORD and PAY,Authentication,1875,SES_001641,REQ_00002509,2026-09-12 15:21:32
EVT_002510,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_EXT_711,External service ORD returned an error response,ExternalService,1104,SES_001642,REQ_00002510,2026-09-15 02:23:13
EVT_002511,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_712,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,1944,SES_001643,REQ_00002511,2026-09-14 14:16:18
EVT_002512,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_VAL_713,Validation failed for payload from ASM,Validation,3275,SES_001643,REQ_00002512,2026-09-14 14:16:28
EVT_002513,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_CFG_714,Configuration mismatch on ASM endpoint,Configuration,1370,SES_001643,REQ_00002513,2026-09-14 14:17:37
EVT_002514,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_DB_715,Database PAY operation failed: connection pool exhausted,Database,4826,SES_001644,REQ_00002514,2026-09-16 11:00:09
EVT_002515,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_AUTHZ_716,"WARNING: Authorization denied for PRC->MFG request (degraded, retrying)",Authorization,1214,SES_001644,REQ_00002515,2026-09-16 11:01:20
EVT_002516,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_CFG_717,"WARNING: Configuration mismatch on PRC endpoint (degraded, retrying)",Configuration,863,SES_001644,REQ_00002516,2026-09-16 11:02:50
EVT_002517,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_INFRA_718,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,593,SES_001645,REQ_00002517,2026-09-10 11:10:39
EVT_002518,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_AUTHZ_719,"WARNING: Authorization denied for ORD->PAY request (degraded, retrying)",Authorization,1918,SES_001646,REQ_00002518,2026-09-15 12:04:40
EVT_002519,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_AUTH_720,Authentication rejected between MFG and ASM,Authentication,2030,SES_001647,REQ_00002519,2026-09-10 18:03:29
EVT_002520,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_INFRA_721,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,368,SES_001648,REQ_00002520,2026-09-14 09:05:01
EVT_002521,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_AUTH_722,"WARNING: Authentication rejected between ORD and PAY (degraded, retrying)",Authentication,845,SES_001649,REQ_00002521,2026-09-15 12:22:05
EVT_002522,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTH_723,"WARNING: Authentication rejected between PAY and ORD (degraded, retrying)",Authentication,439,SES_001649,REQ_00002522,2026-09-15 12:24:53
EVT_002523,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_INFRA_724,Infrastructure fault on PAY: node unavailable,Infrastructure,4135,SES_001649,REQ_00002523,2026-09-15 12:24:43
EVT_002524,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_CAP_725,Capacity limit reached on DLV: request throttled,Capacity,732,SES_001650,REQ_00002524,2026-09-11 17:19:24
EVT_002525,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_INFRA_726,Infrastructure fault on PAY: node unavailable,Infrastructure,1978,SES_001651,REQ_00002525,2026-09-15 16:40:13
EVT_002526,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_NET_727,"WARNING: Network error contacting PAY: connection reset (degraded, retrying)",Network,1620,SES_001652,REQ_00002526,2026-09-10 13:26:34
EVT_002527,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_EXT_728,External service ORD returned an error response,ExternalService,1901,SES_001653,REQ_00002527,2026-09-13 12:00:32
EVT_002528,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_TMO_729,"WARNING: Timeout waiting for PRC to respond (degraded, retrying)",Timeout,6838,SES_001654,REQ_00002528,2026-09-11 17:17:04
EVT_002529,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_NET_730,Network error contacting ASM: connection reset,Network,2787,SES_001655,REQ_00002529,2026-09-14 17:17:50
EVT_002530,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_VAL_731,Validation failed for payload from ORD,Validation,772,SES_001656,REQ_00002530,2026-09-12 02:26:59
EVT_002531,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_AUTH_732,Authentication rejected between DLV and ORD,Authentication,1689,SES_001657,REQ_00002531,2026-09-11 10:55:17
EVT_002532,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_EXT_733,"WARNING: External service MFG returned an error response (degraded, retrying)",ExternalService,1762,SES_001658,REQ_00002532,2026-09-14 09:07:09
EVT_002533,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_AUTH_734,"WARNING: Authentication rejected between ORD and PAY (degraded, retrying)",Authentication,752,SES_001659,REQ_00002533,2026-09-11 11:36:50
EVT_002534,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_VAL_735,Validation failed for payload from PAY,Validation,2851,SES_001659,REQ_00002534,2026-09-11 11:41:04
EVT_002535,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_AUTHZ_736,Authorization denied for PAY->ORD request,Authorization,861,SES_001660,REQ_00002535,2026-09-13 10:54:42
